ID;Código da Disciplina;Disciplinas;Professor;Turma;Turno;Qtd Alunos;CH Presencial (Hora Aula);CH EaD (Hora Aula);SEG;TER;QUA;QUI;SEX;SAB
99256;RV.EAL217;TECNOLOGIA DE CEREAIS,AMIDOS E DERIVADOS;MAYRA CONCEIçãO PEIXOTO MARTINS LIMA;20181.02ALI20I.7M;Manhã;50;5;0;7-16;7-16;7-16;7-16;7-16;1-16
99252;RV.EAL220;OPERAçõES UNITáRIAS I;ANDRé LUIZ BORGES MACHADO;20181.02ALI20I.7M;Manhã;50;5;0;7-16;7-16;7-16;7-16;7-16;1-16
99253;RV.GAM218;PLANEJAMENTO TERRITORIAL URBANO E RURAL;JESIEL SOUZA SILVA;20181.02ALI20I.7M;Manhã;50;3;0;7-16;7-16;7-16;7-16;7-16;1-16
99258;RV.EAL210;CONTROLE E GESTãO DA QUALIDADE;LETíCIA FLEURY VIANA;20181.02ALI20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99257;RV.EAL223;ACONDICIONAMENTO E EMBALAGEM DE ALIMENTOS;MAYRA CONCEIçãO PEIXOTO MARTINS LIMA;20181.02ALI20I.9V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99263;RV.EAL224;TRATAMENTO DE REJEITOS INDUSTRIAIS;POLYANNA RIBEIRO TRINDADE;20181.02ALI20I.9V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99262;RV.EAL225;TECNOLOGIA ÓLEOS,GORDURAS E SUBPRODUTOS;GEOVANA ROCHA PLáCIDO;20181.02ALI20I.9V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99259;RV.EAL226;DESENVOLVIMENTO DE NOVOS PRODUTOS;MELISSA CáSSIA FAVARO BOLDRIN FREIRE;20181.02ALI20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99261;RV.EAL227;PROJETOS INDUSTRIAIS;LETíCIA FLEURY VIANA;20181.02ALI20I.9V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99260;RV.HUM203;ÉTICA PROFISSIONAL;GEOVANA ROCHA PLáCIDO;20181.02ALI20I.9V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104681;GRAD.BC.02;BIOLOGIA CELULAR;SEBASTIãO CARVALHO VASCONCELOS FILHO;20181.02BIO22N.1N;Noite;51;4;0;1-12;1-12;1-12;1-12;1-12;0
104683;GRAD.FC.02;FUNDAMENTOS DE CáLCULO;PAULO HENRIQUE RODRIGUES GONçALVES;20181.02BIO22N.1N;Noite;48;4;0;1-12;1-12;1-12;1-12;1-12;0
104682;GRAD.FF.02;FUNDAMENTOS DA FíSICA;GUSTAVO QUEREZA DE FREITAS;20181.02BIO22N.1N;Noite;47;2;0;1-12;1-12;1-12;1-12;1-12;0
104684;GRAD.FFE.01;FUNDAMENTOS FILOSóFICOS DA EDUCAçãO;PATRICIA GOUVEA NUNES;20181.02BIO22N.1N;Noite;49;3;0;1-12;1-12;1-12;1-12;1-12;0
104685;GRAD.MC.02;METODOLOGIA CIENTíFICA;ALINE DITOMASO;20181.02BIO22N.1N;Noite;46;2;0;1-12;1-12;1-12;1-12;1-12;0
104686;GRAD.QGA.01;QUíMICA GERAL E ANALíTICA;INDI ASSIS RODRIGUES;20181.02BIO22N.1N;Noite;26;3;0;1-12;1-12;1-12;1-12;1-12;0
104730;GRAD.QGA.01;QUíMICA GERAL E ANALíTICA;INDI ASSIS RODRIGUES;20181.02BIO22N.1N;Noite;25;2;0;1-12;1-12;1-12;1-12;1-12;0
99266;RV.BIO345;EMBRIOLOGIA;JANIO CORDEIRO MOREIRA;20181.02BIO22N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99268;RV.BIO346;ZOOLOGIA DOS INVERTEBRADOS II;LIA RAQUEL DE SOUZA SANTOS;20181.02BIO22N.3N;Noite;50;5;0;1-12;1-12;1-12;1-12;1-12;0
99267;RV.EDU214;PSICOLOGIA DO DESENVOLVIMENTO;LUIZA FERREIRA REZENDE DE MEDEIROS;20181.02BIO22N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99264;RV.EXA220;BIOESTATíSTICA;FREDERICO ANTONIO LOUREIRO SOARES;20181.02BIO22N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99265;RV.QUI255;BIOQUíMICA BáSICA;FáBIO HENRIQUE DYSZY;20181.02BIO22N.3N;Noite;50;5;0;1-12;1-12;1-12;1-12;1-12;0
99269;RV.BIO315;ECOLOGIA DE POPULAçõES E COMUNIDADE;ALESSANDRO RIBEIRO DE MORAIS,FáBIO MARTINS VILAR DE CARVALHO;20181.02BIO22N.5N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99271;RV.BIO340;MORFOLOGIA E ORGANOGRAFIA VEGETAL;GISELE CRISTINA DE OLIVEIRA MENINO;20181.02BIO22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99274;RV.BIO350;ZOOLOGIA DOS VERTEBRADOS;FáBIO MARTINS VILAR DE CARVALHO;20181.02BIO22N.5N;Noite;50;6;0;1-12;1-12;1-12;1-12;1-12;0
99270;RV.BIO351;GENéTICA;MARIANA COSTA MELLO GONçALVES;20181.02BIO22N.5N;Noite;50;5;0;1-12;1-12;1-12;1-12;1-12;0
99273;RV.EDU205;PSICOLOGIA DA APRENDIZAGEM;ROSENILDE NOGUEIRA PANIAGO;20181.02BIO22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99272;RV.EDU215;PRáTICA DE ENSINO I;ROSENILDE NOGUEIRA PANIAGO;20181.02BIO22N.5N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99276;RV.BIO356;EVOLUçãO;FáBIO MARTINS VILAR DE CARVALHO;20181.02BIO22N.7N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99277;RV.EDU208;LIBRAS;PATRICIA GOUVEA NUNES;20181.02BIO22N.7N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99278;RV.EDU216;PRáTICA DE ENSINO II;ROSENILDE NOGUEIRA PANIAGO;20181.02BIO22N.7N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99275;RV.HUM223;EDUCAçãO E CULTURA ÉTINICO-RACIAL BRASILEIRA;PATRICIA GOUVEA NUNES;20181.02BIO22N.7N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
104626;GRAD.BC.02;BIOLOGIA CELULAR;SEBASTIãO CARVALHO VASCONCELOS FILHO;20181.02BIO23I.1V;Tarde;53;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104628;GRAD.FC.02;FUNDAMENTOS DE CáLCULO;PAULO HENRIQUE RODRIGUES GONçALVES;20181.02BIO23I.1V;Tarde;52;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104627;GRAD.FC.03;FILOSOFIA DA CIêNCIA;THOMAZ JOEZER HERLER;20181.02BIO23I.1V;Tarde;52;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104629;GRAD.FF.01;FUNDAMENTOS DE FíSICA;SALMON LANDI JUNIOR;20181.02BIO23I.1V;Tarde;57;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104630;GRAD.ICB.01;INTRODUçãO àS CIêNCIAS BIOLóGICAS;GISELE CRISTINA DE OLIVEIRA MENINO;20181.02BIO23I.1V;Tarde;54;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104631;GRAD.MC.02;METODOLOGIA CIENTíFICA;RENATA PEREIRA MARQUES;20181.02BIO23I.1V;Tarde;48;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104632;GRAD.QGA.01;QUíMICA GERAL E ANALíTICA;IGOR CARDOSO PESCARA;20181.02BIO23I.1V;Tarde;53;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104633;GRAD.RC.03;REDAçãO CIENTíFICA;JULIANA DE FáTIMA SALES;20181.02BIO23I.1V;Tarde;54;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99144;RV.BIO210;ANATOMIA VEGETAL;SEBASTIãO CARVALHO VASCONCELOS FILHO;20181.02BIO23I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99147;RV.BIO223;EMBRIOLOGIA;JANIO CORDEIRO MOREIRA;20181.02BIO23I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99148;RV.BIO254;GENéTICA II;PABLO DIEGO SILVA CABRAL;20181.02BIO23I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99149;RV.BIO340;MORFOLOGIA E ORGANOGRAFIA VEGETAL;GISELE CRISTINA DE OLIVEIRA MENINO;20181.02BIO23I.3M;Manhã;50;2;0;7-16;7-16;7-16;7-16;7-16;1-16
99146;RV.GAM228;EDUCAçãO AMBIENTAL;JUAREZ MARTINS RODRIGUES;20181.02BIO23I.3M;Manhã;57;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99145;RV.QUI215;BIOQUíMICA BáSICA;FáBIO HENRIQUE DYSZY;20181.02BIO23I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99150;SCBIOL-RV.6;ZOOLOGIA DOS INVERTEBRADOS II;LIA RAQUEL DE SOUZA SANTOS;20181.02BIO23I.3M;Manhã;50;5;0;7-16;7-16;7-16;7-16;7-16;1-16
99154;RV.BIO205;MICROBIOLOGIA GERAL;LUCIANA CRISTINA VITORINO;20181.02BIO23I.5V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99156;RV.BIO241;SISTEMáTICA VEGETAL;GISELE CRISTINA DE OLIVEIRA MENINO;20181.02BIO23I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99153;RV.BIO249;EVOLUçãO;FáBIO MARTINS VILAR DE CARVALHO;20181.02BIO23I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99155;RV.BIO318;PARASITOLOGIA;JANIO CORDEIRO MOREIRA;20181.02BIO23I.5V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99151;RV.BIO321;COMPORTAMENTO ANIMAL;ALESSANDRO RIBEIRO DE MORAIS;20181.02BIO23I.5V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99527;RV.BIO369;ZOOLOGIA DOS VERTEBRADOS II;FáBIO MARTINS VILAR DE CARVALHO;20181.02BIO23I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99526;RV.BIO378;PRODUçãO E CARACTERIZAçãO DE PROTEíNAS HETERóLOGAS;FáBIO HENRIQUE DYSZY,MARIANA COSTA MELLO GONçALVES;20181.02BIO23I.5V;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99152;RV.GAM222;ESTUDO DE IMPACTOS AMBIENTAIS;LEANDRO CARLOS;20181.02BIO23I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104718;CTBIOTRV.1;BIOLOGIA CELULAR;SEBASTIãO CARVALHO VASCONCELOS FILHO;20181.02BTC11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104722;CTBIOTRV.19;INTRODUçãO à BIOTECNOLOGIA;AGNA RITA DOS SANTOS RODRIGUES;20181.02BTC11N.1N;Noite;55;2;0;1-12;1-12;1-12;1-12;1-12;0
104719;CTBIOTRV.20;BIOSSEGURANçA;KAREN CARVALHO FERREIRA;20181.02BTC11N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
104723;CTBIOTRV.3;QUíMICA GERAL E ANALíTICA;INDI ASSIS RODRIGUES;20181.02BTC11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104721;CTBIOTRV.5;INSTRUMENTAçãO,CONTROLE E ASSEPSIA DE BIOPROCESSOS;INDI ASSIS RODRIGUES;20181.02BTC11N.1N;Noite;55;4;0;1-12;1-12;1-12;1-12;1-12;0
104720;RV.EXA810;ESTATíSTICA BáSICA;DANILO PEREIRA BARBOSA;20181.02BTC11N.1N;Noite;55;3;0;1-12;1-12;1-12;1-12;1-12;0
99980;CTBIOTRV.6;BIOQUíMICA APLICADA;AGNA RITA DOS SANTOS RODRIGUES;20181.02BTC11N.2N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99985;CTBIOTRV.7;PARASITOLOGIA;JANIO CORDEIRO MOREIRA;20181.02BTC11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99981;CTBIOTRV.8;GENéTICA;MARIANA COSTA MELLO GONçALVES;20181.02BTC11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99982;CTBIOTRV.9;IMUNOLOGIA;MARIANA COSTA MELLO GONçALVES;20181.02BTC11N.2N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99983;RV.TAL607;MICROBIOLOGIA GERAL;LUCIANA CRISTINA VITORINO;20181.02BTC11N.2N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99984;RV.TAL727;OPERAçõES UNITáRIAS;ANDRé LUIZ BORGES MACHADO;20181.02BTC11N.2N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99989;CTBIOTRV.10;MICROBIOLOGIA APLICADA;LUCIANA CRISTINA VITORINO;20181.02BTC11N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99986;CTBIOTRV.11;BIOéTICA;FáBIO HENRIQUE DYSZY;20181.02BTC11N.3N;Noite;50;2;0;1-12;1-12;1-12;1-12;1-12;0
99988;CTBIOTRV.12;HISTOLOGIA E FISIOLOGIA ANIMAL;JANIO CORDEIRO MOREIRA;20181.02BTC11N.3N;Noite;50;4;0;1-12;1-12;1-12;1-12;1-12;0
99990;CTBIOTRV.13;TECNOLOGIA GENéTICA E IMUNOLóGICA;MARIANA COSTA MELLO GONçALVES;20181.02BTC11N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99987;CTBIOTRV.18;FISIOLOGIA VEGETAL;PRISCILA FERREIRA BATISTA;20181.02BTC11N.3N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99995;CTBIOTRV.14;TECNOLOGIA ENZIMáTICA E DE PROCESSOS FERMENTATIVOS INDUSTRIAIS;KAREN CARVALHO FERREIRA;20181.02BTC11N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99994;CTBIOTRV.15;TECNOLOGIA DE CULTIVO DE CéLULAS E TECIDOS VEGETAIS;AURELIO RUBIO NETO,PRISCILA JANE ROMANO GONçALVES SELARI;20181.02BTC11N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99991;CTBIOTRV.16;BIOCOMBUSTíVEIS: FUNDAMENTOS E TECNOLOGIA DE PRODUçãO;CARLOS FREDERICO DE SOUZA CASTRO;20181.02BTC11N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99993;CTBIOTRV.17;PROCESSOS BIOTECNOLóGICOS APLICADOS A INDúSTRIA DE ALIMENTOS E BEBIDAS;ANDRé LUIZ BORGES MACHADO;20181.02BTC11N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
99992;RV.AGR424;BIOTECNOLOGIA AMBIENTAL;FRANCISCO JOSE RIVERA PINEDO;20181.02BTC11N.4N;Noite;50;3;0;1-12;1-12;1-12;1-12;1-12;0
104823;GRAD.AC.01;ANáLISE COMBINATóRIA;DANILO PEREIRA BARBOSA;20181.02CDC20I.1;Tarde;52;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104837;GRAD.APC.01;ALGORITMOS E PROGRAMAçãO DE COMPUTADORES;ANDRé DA CUNHA RIBEIRO;20181.02CDC20I.1;Tarde;26;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104822;GRAD.APC.01;ALGORITMOS E PROGRAMAçãO DE COMPUTADORES;ANDRé DA CUNHA RIBEIRO;20181.02CDC20I.1;Tarde;28;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104824;GRAD.FC.01;FíSICA PARA COMPUTAçãO;JOAO AREIS FERREIRA BARBOSA JUNIOR;20181.02CDC20I.1;Tarde;52;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104825;GRAD.FUNDSIST.01;FUNDAMENTOS DE SISTEMAS;FERNANDO HENRIQUE DA SILVA;20181.02CDC20I.1;Tarde;52;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104826;GRAD.LM.01;LóGICA MATEMáTICA;ALINE GOBBI DUTRA;20181.02CDC20I.1;Tarde;55;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99505;RV.BCC007;SISTEMAS DIGITAIS;MáRCIO DA SILVA VILELA;20181.02CDC20I.3;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
102788;RV.EXA202;CáLCULO DIFERENCIAL E INTEGRAL I;KELEN HELENA DE OLIVEIRA;20181.02CDC20I.3;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99159;RV.BCC010;ESTRUTURA DE DADOS I;LEONEL DIóGENES CARVALHAES ALVARENGA;20181.02CDC20I.3M;Manhã;50;6;0;7-16;7-16;7-16;7-16;7-16;1-16
99162;RV.BCC011;PROGRAMAçãO ORIENTADA A OBJETOS;MARLUS DIAS SILVA;20181.02CDC20I.3M;Manhã;50;5;0;7-16;7-16;7-16;7-16;7-16;1-16
99160;RV.BCC012;LEGISLAçãO E ÉTICA NA COMPUTAçãO;RICARDO CASTRO MARQUES;20181.02CDC20I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99157;RV.BCC013;ARQUITETURA DE COMPUTADORES;RAFAEL CARVALHO MENDONçA;20181.02CDC20I.3M;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99161;RV.BCCP11;PRáTICA DE LABORATóRIO DE PESQUISA (AMBIENTAçãO);ANDRé DA CUNHA RIBEIRO;20181.02CDC20I.3M;Manhã;50;5;0;7-16;7-16;7-16;7-16;7-16;1-16
99158;RV.EXA214;ESTATíSTICA BáSICA;IDALCI CRUVINEL DOS REIS;20181.02CDC20I.3M;Manhã;54;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99165;RV.BCC017;LINGUAGENS FORMAIS E AUTôMATOS;FERNANDO HENRIQUE DA SILVA;20181.02CDC20I.5V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99164;RV.BCC020;ENGENHARIA DE SOFTWARE;RICARDO CASTRO MARQUES;20181.02CDC20I.5V;Tarde;50;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99167;RV.BCC025;REDES DE COMPUTADORES II;RAFAEL CARVALHO MENDONçA;20181.02CDC20I.5V;Tarde;50;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99168;RV.BCC033;TEORIA DOS GRAFOS;ANDRé DA CUNHA RIBEIRO;20181.02CDC20I.5V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99163;RV.BCC041;ENGENHARIA WEB;MARLUS DIAS SILVA;20181.02CDC20I.5V;Tarde;50;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99166;RV.BCCP13;PRáTICA DE LABORATóRIO DE PESQUISA (MATURAçãO I);FáBIO MONTANHA RAMOS;20181.02CDC20I.5V;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104795;GRAD.CDI.03;CáLCULO DIFERENCIAL E INTEGRAL I;ALINE GOBBI DUTRA;20181.02CIV20I.1.-;Tarde;52;5;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104796;GRAD.DT.02;DESENHO TéCNICO;TATIANA DE FREITAS PINAZO;20181.02CIV20I.1.-;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104797;GRAD.FE.01;FíSICA EXPERIMENTAL I;SALMON LANDI JUNIOR;20181.02CIV20I.1.-;Tarde;56;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104798;GRAD.FíSICA I.01;FíSICA I;GUSTAVO QUEREZA DE FREITAS;20181.02CIV20I.1.-;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104799;GRAD.IEC.01;INTRODUçãO à ENGENHARIA CIVIL;ALEXSANDRO DOS SANTOS FELIPE;20181.02CIV20I.1.-;Tarde;55;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104800;GRAD.QE.01;QUíMICA EXPERIMENTAL;RODRIGO BRAGHIROLI;20181.02CIV20I.1.-;Tarde;50;2;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
104801;GRAD.QG.03;QUíMICA GERAL;IGOR CARDOSO PESCARA;20181.02CIV20I.1.-;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99209;RV.ENG228;TOPOGRAFIA - ALTIMETRIA;WELLINGTON DONIZETE GUIMARãES;20181.02CIV20I.3M.-;Manhã;50;2;0;7-16;7-16;7-16;7-16;7-16;1-16
99205;RV.ENG233;MECâNICA DOS SOLOS I;CHARLES PEREIRA CHAVES;20181.02CIV20I.3M.-;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99204;RV.ENG234;MATERIAIS DE CONSTRUçãO I;BACUS DE OLIVEIRA NAHIME;20181.02CIV20I.3M.-;Manhã;59;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99207;RV.ENG254;PROJETOS ARQUITETôNICOS I;TALINE CARVALHO MARTINS;20181.02CIV20I.3M.-;Manhã;60;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99206;RV.ENG259;MECâNICA VETORIAL;ALEXSANDRO DOS SANTOS FELIPE;20181.02CIV20I.3M.-;Manhã;50;3;0;7-16;7-16;7-16;7-16;7-16;1-16
99208;RV.EXA204;SéRIES E EQUAçõES DIFERENCIAIS E ORDINáRIAS;CAIKE DA ROCHA DAMKE;20181.02CIV20I.3M.-;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99203;RV.EXA223;FíSICA III;GUSTAVO QUEREZA DE FREITAS;20181.02CIV20I.3M.-;Manhã;50;4;0;7-16;7-16;7-16;7-16;7-16;1-16
99202;RV.EXA226;FíSICA EXPERIMENTAL III;SALMON LANDI JUNIOR;20181.02CIV20I.3M.-;Manhã;50;2;0;7-16;7-16;7-16;7-16;7-16;1-16
99211;RV.EAL204;FENôMENOS DE TRANSPORTE II;GIACOMO BIZINOTO FERREIRA BOSCO;20181.02CIV20I.5V.-;Tarde;50;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99212;RV.ENG223;HIDRáULICA I;MARCONI BATISTA TEIXEIRA;20181.02CIV20I.5V.-;Tarde;60;3;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
99216;RV.ENG237;TEORIA DAS ESTRUTURAS I;MICHELL MACEDO ALVES;20181.02CIV20I.5V.-;Tarde;71;4;0;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-6,13-16;1-16
